id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.orcidWorkCode,ethz.identifier.pubmed,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.compiles,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isCompiledBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version,ethz.version.deposit,ethz.version.edition
"369056","20.500.11850/3","Eggens, Frida||Jafari, Farzaneh||Thollesson, Mikael||Crameri, Simon||Zarre, Shahin||Oxelman, Bengt",,,,"2020-09-24T07:23:07Z","2020-09-24T06:10:35Z||2020-09-24T07:23:07Z","2020","2020-09-04","A putatively monophyletic group of annual Silene species is revised taxonomically and described as the new section S. sect. Arenosae. The species of this section were previously treated as a part of a widely circumscribed and polyphyletic S. sect. Rigidulae. Silene sect. Arenosae as circumscribed here consists of nine species. Members of the section show a predominantly E Mediterranean to SW Asian distribution pattern from Turkey southward to Egypt and eastward to Iran and Pakistan, although most of the species have a limited distribution range. The species of S. sect. Arenosae are characterized by narrowly lanceolate calyx teeth, which are often highly polymorphic, and lanceolate to oblanceolate (non-spathulate) basal leaves. The provided taxonomic revision is based on morphological characters and supported by phylogenetic analyses of two nuclear loci (nrITS and an intron of the RPB2 gene) and one chloroplast locus (the intron of the rps16 gene). The species descriptions are formalized using a novel implementation of the Prometheus Description Model.","application/pdf","10.3929/ethz-b-000442178",,,,"10.3897/phytokeys.159.51500","http://hdl.handle.net/20.500.11850/442178","en","Pensoft Publishers","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Caryophyllaceae||Integrative taxonomy||Caryophyllaceae||Integrative taxonomy||Phylogenetics||Plant taxonomy||Silene||Systematics||Taxonomic description models","Phylogeny and species delimitation in Silene sect. Arenosae (Caryophyllaceae): a new section","Journal Article","Open access",,,"2020-09-24T06:10:41Z",,,,"yes",,,,,,,,,,,,,,"000567510600001",,,"PhytoKeys","159","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander",,"03706",,,"34","1","Sofia","published",,,,,,,,,,,,,,"2020-09-24T07:23:32Z","2021-02-15T17:29:25Z","true",,"WOS",,,,"publishedVersion",
"404236","20.500.11850/16","Crameri, Simon",,,"Widmer, Alexander||Lowry II, Porter P.||Holderegger, Rolf","2021-05-28T11:56:34Z","2021-05-28T09:21:48Z||2021-05-28T11:56:34Z","2020","2021-05-28","Understanding the evolution of biological diversity is of fundamental interest to molecular ecologists and conservation biologists. In particular in biodiversity hotspots, major knowledge gaps exist regarding the numbers of species, their morphological distinction, ecology, distribution and risk of extinction, as well as their possible commercial value and use. The pantropical genus Dalbergia L.f. (Fabaceae) includes precious timber species known as rosewoods or palisanders, many of which are threatened by habitat degradation and often illegal selective logging. The use of existing species circumscriptions and application of available identification keys is particularly challenging in Madagascar, where a large number of closely related species co-occur and where the reliance on flower and fruit characters for identification is high, even though these structures are often absent on living specimens. The resulting taxonomic uncertainties have important implications for national and international trade regulations and impede the setting of conservation priorities. The aim of this Ph.D. thesis was to increase our understanding of the number, morphological distinction and phylogenetic relationships between the Dalbergia species present in Madagascar. Towards this goal, I developed a genome-wide DNA analysis approach that I used in combination with morphological and eco-geographic analyses. In the first chapter, my collaborators and I explored the utility of target enrichment sequencing to assess genetic variation in Dalbergia at the level of populations and closely related species, and between divergent species within the genus. Specifically, we assessed the sequence capture sensitivity and specificity of 7,201 candidate genomic regions with a conserved core across available genomes of Papilionoideae, and identified 2,396 regions that can be efficiently recovered for genomic analyses across Dalbergia. We also explored the performance of the 7,201 candidate regions across legumes, and identified 1,005 target regions that can be efficiently recovered for analyses at the family level. These confirmed high levels of gene tree discordance, previously reported also by other authors, especially near the root of the family. Furthermore, our analyses resulted in the development of a general-purpose bioinformatics pipeline for scalable, streamlined and reproducible analysis of such genome-wide and complex datasets. In the second chapter, we employed the developed genomic and bioinformatic resources for species discovery within the genus Dalbergia from Madagascar and the Comoros. This led to the confirmation of 46 out of 49 already described and accepted species as separately evolving lineages, while three currently accepted species were identified as potential synonyms. Furthermore, we discovered 49 new candidate species, of which 14 could be delimited as separately evolving from one another and from the confirmed described species. Lineage separation could not be conclusively assessed for the remaining 35 candidate species because of a currently insufficient availability of high-quality collections. Phylogenomic analysis confirmed the existence of two diverse clades of Malagasy Dalbergia, one of which appears to be associated with a clade of species from continental Africa, as well as an isolated lineage, which also occurs in continental East Africa. It further revealed a fourth lineage present in Madagascar, which is connected to another clade of species from continental Africa, and a biogeographic connection between species of West Madagascar and the Comoros. In the third chapter, we completed the integrative taxonomic workflow for three confirmed evolutionary species of high conservation concern. Specifically, we newly described D. pseudomaritima Crameri, Phillipson & N. Wilding and D. razakamalalae Crameri, Phillipson & N. Wilding as distinct species occurring in littoral and low-elevation evergreen humid forests in southeast Madagascar, and emended the description of D. maritima R. Vig. from central-east Madagascar to exclude the two south-eastern species, with which it had previously been confused. For all three species we also performed conservation assessments according to the IUCN Red List categories and criteria, and assigned the category Endangered (EN) to all of them. A major result from this dissertation is the finding that the diversity of Dalbergia species in Madagascar has hitherto been vastly underestimated. Thanks to major recent efforts to sample and document Dalbergia species, and the developed sequence capture and high-throughput DNA sequencing approach, which provides unprecedented phylogenomic resolution, part of the species diversity existing in Madagascar could be uncovered. In combination with morphological and eco-geographic data we were able to show that several threatened species are not currently represented in existing protected areas and that some highly exploited species with presumably large distribution ranges are actually composed of several species with much narrower distribution ranges. These findings call for further investigations and conservation action, and provide scientific evidence that will hopefully foster science-based conservation efforts.","application/pdf","10.3929/ethz-b-000487274",,,,,"http://hdl.handle.net/20.500.11850/487274","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","Phylogenomics||Population genomics||Species delimitation||Next-generation sequencing||Taxonomy||FABACEAE (BOTANY)||Dalbergia (botany)||Leguminosae||Rosewood||Palisander||Madagascar||IUCN Red List of Threatened Species","Phylogenomics, Species Discovery and Integrative Taxonomy in Dalbergia (Fabaceae) Precious Woods from Madagascar","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::580 - Botanical sciences||DDC - DDC::5 - Science::500 - Natural sciences","2021-05-28T09:21:54Z",,,,"yes",,,,,,,,,"27241",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706",,,,"Zurich","published",,,,,,,,,,,,,,"2021-05-28T11:56:45Z","2022-03-29T08:20:29Z","true","212 p.","FORM",,,,,
"408941","20.500.11850/30","Kaech, Heidi","Kaech, Heidi",,,"2021-07-08T06:37:47Z","2021-07-07T17:25:20Z||2021-07-07T17:33:24Z||2021-07-08T06:37:47Z","2020","2021-07-08","This publication contains additional data in the scope of the PhD thesis titled: ""The price of protection: Investigating costs of defensive symbiosis in aphids""","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","10.3929/ethz-b-000493438",,,,,"http://hdl.handle.net/20.500.11850/493438","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Supplementary Material to: ""The price of protection: Investigating costs of defensive symbiosis in aphids""","Data Collection","Open access",,,"2021-07-07T17:25:27Z",,"indefinite","292278994-08-17T07:12:55Z","yes",,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,,,"Zurich",,,,,,,,,,,"10.3929/ethz-b-000493441",,,,"2021-07-08T06:37:56Z","2022-03-29T10:18:51Z","true","0.45 MB","FORM",,,,,
"408937","20.500.11850/16","Kaech, Heidi",,,"Vorburger, Christoph||Jokela, Jukka||Oliver, Kerry M.","2021-07-08T06:12:59Z","2021-07-07T17:39:27Z||2021-07-08T06:12:59Z","2020","2021-07-08",,"application/pdf","10.3929/ethz-b-000493441",,,,,"http://hdl.handle.net/20.500.11850/493441","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","Aphis fabae||Hamiltonella defensa||SYMBIOSIS (BIOLOGY)","The price of protection: Investigating costs of defensive symbiosis in aphids","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::500 - Natural sciences","2021-07-07T17:39:33Z",,,,"yes",,,,,,,,,"27282",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,,,"Zurich","published",,,,,,,,,,,"10.3929/ethz-b-000493438",,,"2021-07-08T06:13:07Z","2022-03-29T10:18:48Z","true","161 p.","FORM",,,,,
"408630","20.500.11850/16","Vega, Kevin",,,"Widmer, Alexander||Kueffer, Christoph||Siegrist, Dominik||Fischer, Leonie","2021-07-05T12:55:40Z","2020-12-17T07:22:19Z||2021-07-05T09:26:40Z||2021-07-05T12:55:40Z","2020","2021-07-05",,"application/pdf","10.3929/ethz-b-000456762",,,,,"http://hdl.handle.net/20.500.11850/456762","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Maintaining wildflower biodiversity in cities","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::500 - Natural sciences","2020-12-17T07:22:28Z",,,,"yes",,,,,,,,,"27135",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706",,,,"Zurich","published",,,,,,,,,,,,,,"2021-07-05T12:55:47Z","2022-03-29T10:16:18Z","true","144 p.","FORM",,,,,
"387377","20.500.11850/22","Freund, Lisa||Vasse, Marie||Velicer, Gregory J.",,,,"2021-01-25T08:45:10Z","2021-01-25T06:39:40Z||2021-01-25T08:45:10Z","2020","2020-12-23","Evolutionary diversification can occur in allopatry or sympatry, can be unselected or driven by selection, and can be phenotypically manifested immediately or remain phenotypically latent until later manifestation in a newly encountered environment. Diversification of host-parasite interactions is frequently studied in the context of intrinsically selective coevolution, but the potential for host-parasite interaction phenotypes to diversify latently during parasite-blind evolution is rarely considered. Here we use a social bacterium experimentally adapted to several environments in the absence of phage to analyse allopatric diversification of latent host quality - the degree to which a host population supports a viral epidemic. Phage-blind evolution reduced host quality overall, with some bacteria becoming completely resistant to growth suppression by phage. Selective-environment differences generated only mild divergence in host-quality. However, selective environments nonetheless played a major role in shaping evolution by determining the degree of stochastic diversification among replicate populations within treatments. Ancestral motility genotype was also found to strongly shape patterns of latent hostquality evolution and diversification. These outcomes show that adaptive landscapes can differ in how they constrain stochastic diversification of a latent phenotype and that major effects of selection on biological diversification can be missed by focusing on trait means. Collectively, our findings suggest that latent-phenotype evolution (LPE) should inform host-parasite evolution theory and that diversification should be conceived broadly to include latent phenotypes.","application/pdf","10.3929/ethz-b-000465073",,,,"10.1101/2020.12.23.424158","http://hdl.handle.net/20.500.11850/465073","en","Cold Spring Harbor Laboratory","Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International","http://creativecommons.org/licenses/by-nc-nd/4.0/","adaptive landscape||bacteriophages||byproduct evolution||cryptic genetic variation||MyxoEE||phenotypic plasticity||pleiotropy","Hidden paths to endless forms most wonderful: Parasite-blind diversification of host quality","Working Paper","Open access",,,"2021-01-25T06:39:47Z",,,,"yes",,,,,,,,,,,,,,,,,"bioRxiv",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","03939","03939",,,,"Cold Spring Harbor, NY","published",,,,,,,,,,,,,,"2021-01-25T08:45:22Z","2022-03-29T04:56:59Z","true","11 p.","FORM",,,,,
"392083","20.500.11850/3","Meile, Lukas||Peter, Jules||Puccetti, Guido||Alassimone, Julien Pierre Lucien||McDonald, Bruce||Sánchez-Vallet, Andrea",,,,"2021-02-23T13:33:16Z","2021-01-13T11:37:48Z||2021-02-23T13:33:16Z","2020","2020-10-06","Dynamic changes in transcription profiles are key for the success of pathogens in colonizing their hosts. In many pathogens, genes associated with virulence, such as effector genes, are located in regions of the genome that are rich in transposable elements and heterochromatin. The contribution of chromatin modifications to gene expression in pathogens remains largely unknown. Using a combination of a reporter gene-based approach and chromatin immunoprecipitation, we show that the heterochromatic environment of effector genes in the fungal plant pathogen Zymoseptoria tritici is a key regulator of their specific spatiotemporal expression patterns. Enrichment in trimethylated lysine 27 of histone H3 dictates the repression of effector genes in the absence of the host. Chromatin decondensation during host colonization, featuring a reduction in this repressive modification, indicates a major role for epigenetics in effector gene induction. Our results illustrate that chromatin modifications triggered during host colonization determine the specific expression profile of effector genes at the cellular level and, hence, provide new insights into the regulation of virulence in fungal plant pathogens.","application/pdf","10.3929/ethz-b-000462066",,"2150-7511||2161-2129",,"10.1128/mbio.02343-20","http://hdl.handle.net/20.500.11850/462066","en","American Society for Microbiology","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Chromatin||Effector gene||Filamentous fungi||Histone methylation||Plant pathogens||Reporter gene||Virulence||Wheat","Chromatin Dynamics Contribute to the Spatiotemporal Expression Pattern of Virulence Genes in a Fungal Plant Pathogen","Journal Article","Open access",,,"2021-01-13T11:37:58Z",,,,"yes",,,,"Genomics of quantitative traits and chromosome instability in Zymoseptoria tritici","155955","10.13039/501100001711","SNF","Projekte Lebenswissenschaften",,,,,,,,"5","mBio","11","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,,"e02343-20","Washington, DC","published",,,,,,,,,,,,,,"2021-02-23T13:33:28Z","2022-03-29T05:23:58Z","true","18 p.","FORM",,,,"publishedVersion",
"360863","20.500.11850/3","Sardinha Francisco, Carolina||Zwyssig, Maria M.||Palma-Guerrero, Javier",,,,"2020-08-24T12:43:37Z","2020-08-20T10:01:13Z||2020-08-24T12:43:37Z","2020","2020-08-11","Background The ability of fungal cells to undergo cell-to-cell communication and anastomosis, the process of vegetative hyphal fusion, allows them to maximize their overall fitness. Previous studies in a number of fungal species have identified the requirement of several signaling pathways for anastomosis, including the so far best characterized soft (So) gene, and the MAPK pathway components MAK-1 and MAK-2 of Neurospora crassa. Despite the observations of hyphal fusions’ involvement in pathogenicity and host adhesion, the connection between cell fusion and fungal lifestyles is still unclear. Here, we address the role of anastomosis in fungal development and asexual reproduction in Zymoseptoria tritici, the most important fungal pathogen of wheat in Europe.  Results We show that Z. tritici undergoes self-fusion between distinct cellular structures, and its mechanism is dependent on the initial cell density. Contrary to other fungi, cell fusion in Z. tritici only resulted in cytoplasmic mixing but not in multinucleated cell formation. The deletion of the So orthologous ZtSof1 disrupted cell-to-cell communication affecting both hyphal and germling fusion. We show that Z. tritici mutants for MAPK-encoding ZtSlt2 (orthologous to MAK-1) and ZtFus3 (orthologous to MAK-2) genes also failed to undergo anastomosis, demonstrating the functional conservation of this signaling mechanism across species. Additionally, the ΔZtSof1 mutant was severely impaired in melanization, suggesting that the So gene function is related to melanization. Finally, we demonstrated that anastomosis is dispensable for pathogenicity, but essential for the pycnidium development, and its absence abolishes the asexual reproduction of Z. tritici.  Conclusions We demonstrate the role for ZtSof1, ZtSlt2, and ZtFus3 in cell fusions of Z. tritici. Cell fusions are essential for different aspects of the Z. tritici biology, and the ZtSof1 gene is a potential target to control septoria tritici blotch (STB) disease.","application/pdf","10.3929/ethz-b-000432117",,"1741-7007",,"10.1186/s12915-020-00838-9","http://hdl.handle.net/20.500.11850/432117","en","BioMed Central","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Cell-to-cell communication||Anastomosis||Vegetative growth||Melanization||Asexual reproduction","The role of vegetative cell fusions in the development and asexual reproduction of the wheat fungal pathogen Zymoseptoria tritici","Journal Article","Open access",,,"2020-08-20T10:01:39Z",,,,"yes",,,,,,,,,,,,"85089359987",,"000561855300002","BMC Biol","1","BMC Biology","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,,"99","London","published","10.3929/ethz-b-000453099",,,,,,,,,,,,,"2020-08-24T12:43:49Z","2022-03-29T02:58:20Z","true","16 p.","SCOPUS",,,,"publishedVersion",
"394054","20.500.11850/14","Novais, Carla||Freitas, Ana R.||Leon-Sampedro, Ricardo||Peixe, Luísa||Coque, Teresa M.",,"de la Cruz, Fernando",,"2021-03-10T11:02:52Z","2021-03-08T15:53:34Z||2021-03-10T11:02:52Z","2020","2019-10-05","DNA uptake in Enterococcus normally occurs by conjugation, a natural process that is replicated in biomedical research to assess the transferability of different mobile genetic elements and chromosomal regions as well as to study the host range of plasmids and other conjugative elements. More efficient artificial methods to transform cells with foreign DNA as chemotransformation and electroporation are widely used in molecular genetics. Here, we described conjugation protocols to quantify DNA transfer among Enterococcus and revise current perspectives and lab strains. Protocols of electrotransformation have been previously described in this series.",,,"978-1-4939-9876-0||978-1-4939-9877-7","1064-3745||1940-6029",,"10.1007/978-1-4939-9877-7_8","http://hdl.handle.net/20.500.11850/473468","en","Humana",,,"Conjugation||Plasmids||Conjugative transposons (CTn)||Integrative conjugative elements (ICEs)||Horizontal gene transfer (HGT)||Enterococcus","Methods to Quantify DNA Transfer in Enterococcus","Book Chapter","Metadata only","Horizontal Gene Transfer",,"2021-03-08T15:53:44Z",,,,"no",,,,,,,,,,"88515643","31584158",,,,"Methods Mol Biol",,"Methods in Molecular Biology","2075","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex","09497","09497","Protocol","122","111","New York, NY","published",,,,,,,,,,,,,,"2021-03-10T11:03:04Z","2022-03-29T05:41:29Z","true",,"FORM",,,,,
"355340","20.500.11850/3","Sánchez-Vallet, Andrea||Tian, Hui||Rodriguez-Moreno, Luis||Valkenburg, Dirk-Jan||Saleem-Batcha, Raspudin||Wawra, Stephan||Kombrink, Anja||Verhage, Leonie||de Jonge, Ronnie||van Esse, H. Peter||Zuccaro, Alga||Croll, Daniel||Mesters, Jeroen R.||Thomma, Bart P.H.J.",,,,"2020-07-08T06:07:20Z","2020-07-04T02:58:02Z||2020-07-08T06:07:20Z","2020","2020-06-23","Plants trigger immune responses upon recognition of fungal cell wall chitin, followed by the release of various antimicrobials, including chitinase enzymes that hydrolyze chitin. In turn, many fungal pathogens secrete LysM effectors that prevent chitin recognition by the host through scavenging of chitin oligomers. We previously showed that intrachain LysM dimerization of the Cladosporium fulvum effector Ecp6 confers an ultrahigh-affinity binding groove that competitively sequesters chitin oligomers from host immune receptors. Additionally, particular LysM effectors are found to protect fungal hyphae against chitinase hydrolysis during host colonization. However, the molecular basis for the protection of fungal cell walls against hydrolysis remained unclear. Here, we determined a crystal structure of the single LysM domain-containing effector Mg1LysM of the wheat pathogen Zymoseptoria tritici and reveal that Mg1LysM is involved in the formation of two kinds of dimers; a chitin-dependent dimer as well as a chitin-independent homodimer. In this manner, Mg1LysM gains the capacity to form a supramolecular structure by chitin-induced oligomerization of chitin-independent Mg1LysM homodimers, a property that confers protection to fungal cell walls against host chitinases.","application/pdf","10.3929/ethz-b-000424379",,"1553-7374||1553-7366",,"10.1371/journal.ppat.1008652","http://hdl.handle.net/20.500.11850/424379","en","Public Library of Science","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"A secreted LysM effector protects fungal hyphae through chitin-dependent homodimer polymerization","Journal Article","Open access",,,"2020-07-04T02:58:43Z",,,,"yes",,,,,,,,,,,,"85088207536",,"000544971300001","PLoS Pathog","6","PLoS Pathogens","16","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,,"e1008652","San Francisco, CA","published",,,,,,,,,,,,,,"2020-07-08T06:07:47Z","2022-03-29T02:36:11Z","true","21 p.","SCOPUS",,,,"publishedVersion",
"391218","20.500.11850/16","Sieber, Natalie",,,"Vorburger, Christoph||Hartikainen, Hanna||Zenker, Armin||Jokela, Jukka||Vrålstad, Trude","2021-02-17T08:13:41Z","2021-02-16T15:01:07Z||2021-02-17T08:13:41Z","2020","2021-02-17",,"application/pdf","10.3929/ethz-b-000469792",,,,,"http://hdl.handle.net/20.500.11850/469792","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Detection of aquatic wildlife pathogens from eDNA in water samples - Validation and Application in Switzerland","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::500 - Natural sciences","2021-02-16T15:01:17Z",,,,"yes",,,,,,,,,"27188",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,,,"Zurich","published",,,,,,,,,,,,,,"2021-02-17T08:13:53Z","2022-03-29T05:15:15Z","true","177 p.","FORM",,,,,
